old_label,label,date
hCoV-19/Canada/ON-S915/2020|EPI_ISL_586483|2020-04-13|1,hCoV-19/Canada/ON-S915/2020|EPI_ISL_586483|2020-04-13|1,2020-04-13
hCoV-19/USA/MO-QDX-2566/2020|EPI_ISL_604939|2020-03-15|35,hCoV-19/USA/MO-QDX-2566/2020|EPI_ISL_604939|2020-03-15|35,2020-03-15
hCoV-19/Mexico/CMX-InDRE-06/2020|EPI_ISL_424673|2020-03-12|1,hCoV-19/Mexico/CMX-InDRE-06/2020|EPI_ISL_424673|2020-03-12|1,2020-03-12
hCoV-19/NewZealand/20VR1380/2020|EPI_ISL_456215|2020-03-22|1,hCoV-19/NewZealand/20VR1380/2020|EPI_ISL_456215|2020-03-22|1,2020-03-22
hCoV-19/USA/MN-MDH-1680/2020|EPI_ISL_560767|2020-04-06|1,hCoV-19/USA/MN-MDH-1680/2020|EPI_ISL_560767|2020-04-06|1,2020-04-06
hCoV-19/USA/MN-MDH-1306/2020|EPI_ISL_495605|2020-04-18|1,hCoV-19/USA/MN-MDH-1306/2020|EPI_ISL_495605|2020-04-18|1,2020-04-18
hCoV-19/USA/MN-MDH-1357/2020|EPI_ISL_507946|2020-04-22|1,hCoV-19/USA/MN-MDH-1357/2020|EPI_ISL_507946|2020-04-22|1,2020-04-22
hCoV-19/USA/MN-MDH-1346/2020|EPI_ISL_507935|2020-04-13|4,hCoV-19/USA/MN-MDH-1346/2020|EPI_ISL_507935|2020-04-13|4,2020-04-13
hCoV-19/USA/MN-MDH-1361/2020|EPI_ISL_507950|2020-04-22|1,hCoV-19/USA/MN-MDH-1361/2020|EPI_ISL_507950|2020-04-22|1,2020-04-22
hCoV-19/USA/MN-MDH-1700/2020|EPI_ISL_560787|2020-04-09|18,hCoV-19/USA/MN-MDH-1700/2020|EPI_ISL_560787|2020-04-09|18,2020-04-09
hCoV-19/USA/MN-MDH-1355/2020|EPI_ISL_507944|2020-04-21|1,hCoV-19/USA/MN-MDH-1355/2020|EPI_ISL_507944|2020-04-21|1,2020-04-21
hCoV-19/USA/MN-MDH-1399/2020|EPI_ISL_514618|2020-05-06|1,hCoV-19/USA/MN-MDH-1399/2020|EPI_ISL_514618|2020-05-06|1,2020-05-06
hCoV-19/USA/MN-MDH-1461/2020|EPI_ISL_518855|2020-05-06|1,hCoV-19/USA/MN-MDH-1461/2020|EPI_ISL_518855|2020-05-06|1,2020-05-06
hCoV-19/USA/MN-MDH-1365/2020|EPI_ISL_507953|2020-04-23|1,hCoV-19/USA/MN-MDH-1365/2020|EPI_ISL_507953|2020-04-23|1,2020-04-23
hCoV-19/USA/MN-MDH-1368/2020|EPI_ISL_507956|2020-04-23|1,hCoV-19/USA/MN-MDH-1368/2020|EPI_ISL_507956|2020-04-23|1,2020-04-23
hCoV-19/Australia/VIC386/2020|EPI_ISL_426693|2020-03-23|33,hCoV-19/Australia/VIC386/2020|EPI_ISL_426693|2020-03-23|33,2020-03-23
hCoV-19/Australia/VIC588/2020|EPI_ISL_426845|2020-03-21|1,hCoV-19/Australia/VIC588/2020|EPI_ISL_426845|2020-03-21|1,2020-03-21
hCoV-19/Australia/VIC1200/2020|EPI_ISL_430527|2020-03-31|1,hCoV-19/Australia/VIC1200/2020|EPI_ISL_430527|2020-03-31|1,2020-03-31
hCoV-19/USA/TX-HMH0145/2020|EPI_ISL_434844|2020-03-22|2,hCoV-19/USA/TX-HMH0145/2020|EPI_ISL_434844|2020-03-22|2,2020-03-22
hCoV-19/USA/PA-QDX-30/2020|EPI_ISL_467904|2020-03-13|1,hCoV-19/USA/PA-QDX-30/2020|EPI_ISL_467904|2020-03-13|1,2020-03-13
hCoV-19/CostaRica/INC-0049/2020|EPI_ISL_512655|2020-03-20|1,hCoV-19/CostaRica/INC-0049/2020|EPI_ISL_512655|2020-03-20|1,2020-03-20
hCoV-19/USA/MN-MDH-1665/2020|EPI_ISL_560752|2020-04-03|1,hCoV-19/USA/MN-MDH-1665/2020|EPI_ISL_560752|2020-04-03|1,2020-04-03
hCoV-19/NewZealand/20VR3168/2020|EPI_ISL_579458|2020-03-24|1,hCoV-19/NewZealand/20VR3168/2020|EPI_ISL_579458|2020-03-24|1,2020-03-24
hCoV-19/USA/UT-QDX-2215/2020|EPI_ISL_604587|2020-03-12|1,hCoV-19/USA/UT-QDX-2215/2020|EPI_ISL_604587|2020-03-12|1,2020-03-12
hCoV-19/USA/UT-QDX-2223/2020|EPI_ISL_604589|2020-03-12|2,hCoV-19/USA/UT-QDX-2223/2020|EPI_ISL_604589|2020-03-12|2,2020-03-12
hCoV-19/Canada/QC-LSPQ-L00233527/2020|EPI_ISL_536026|2020-03-23|1,hCoV-19/Canada/QC-LSPQ-L00233527/2020|EPI_ISL_536026|2020-03-23|1,2020-03-23
hCoV-19/USA/MA-MGH-00018/2020|EPI_ISL_460102|2020-03-25|1,hCoV-19/USA/MA-MGH-00018/2020|EPI_ISL_460102|2020-03-25|1,2020-03-25
hCoV-19/Australia/VIC222/2020|EPI_ISL_419917|2020-03-20|2,hCoV-19/Australia/VIC222/2020|EPI_ISL_419917|2020-03-20|2,2020-03-20
hCoV-19/USA/MN26-MDH26/2020|EPI_ISL_417194|2020-03-12|1,hCoV-19/USA/MN26-MDH26/2020|EPI_ISL_417194|2020-03-12|1,2020-03-12
hCoV-19/USA/VI-CDC-3705/2020|EPI_ISL_452122|2020-03-23|1,hCoV-19/USA/VI-CDC-3705/2020|EPI_ISL_452122|2020-03-23|1,2020-03-23
hCoV-19/Australia/VIC177/2020|EPI_ISL_419874|2020-03-18|1,hCoV-19/Australia/VIC177/2020|EPI_ISL_419874|2020-03-18|1,2020-03-18
hCoV-19/Australia/NSW2192/2020|EPI_ISL_500654|2020-03-20|1,hCoV-19/Australia/NSW2192/2020|EPI_ISL_500654|2020-03-20|1,2020-03-20
hCoV-19/USA/UT-QDX-1989/2020|EPI_ISL_604378|2020-03-15|1,hCoV-19/USA/UT-QDX-1989/2020|EPI_ISL_604378|2020-03-15|1,2020-03-15
hCoV-19/Australia/VIC1087/2020|EPI_ISL_430574|2020-04-06|1,hCoV-19/Australia/VIC1087/2020|EPI_ISL_430574|2020-04-06|1,2020-04-06
hCoV-19/USA/MN-MDH-1419/2020|EPI_ISL_514638|2020-03-18|1,hCoV-19/USA/MN-MDH-1419/2020|EPI_ISL_514638|2020-03-18|1,2020-03-18
hCoV-19/USA/NY-QDX-2414/2020|EPI_ISL_604716|2020-03-16|1,hCoV-19/USA/NY-QDX-2414/2020|EPI_ISL_604716|2020-03-16|1,2020-03-16
hCoV-19/USA/UT-UPHL-01635/2020|EPI_ISL_575061|2020-04-07|1,hCoV-19/USA/UT-UPHL-01635/2020|EPI_ISL_575061|2020-04-07|1,2020-04-07
hCoV-19/CostaRica/03/2020|EPI_ISL_434536|2020-03-17|1,hCoV-19/CostaRica/03/2020|EPI_ISL_434536|2020-03-17|1,2020-03-17
hCoV-19/Canada/MB-NML-768/2020|EPI_ISL_582304|2020-03-18|1,hCoV-19/Canada/MB-NML-768/2020|EPI_ISL_582304|2020-03-18|1,2020-03-18
hCoV-19/USA/FL-BPHL-0440/2020|EPI_ISL_495346|2020-03-21|1,hCoV-19/USA/FL-BPHL-0440/2020|EPI_ISL_495346|2020-03-21|1,2020-03-21
hCoV-19/Canada/NS-NML-940/2020|EPI_ISL_579572|2020-03-25|1,hCoV-19/Canada/NS-NML-940/2020|EPI_ISL_579572|2020-03-25|1,2020-03-25
hCoV-19/HongKong/HKU-200723-065/2020|EPI_ISL_497832|2020-03-19|1,hCoV-19/HongKong/HKU-200723-065/2020|EPI_ISL_497832|2020-03-19|1,2020-03-19
hCoV-19/USA/MA-QDX-1505/2020|EPI_ISL_603837|2020-03-17|1,hCoV-19/USA/MA-QDX-1505/2020|EPI_ISL_603837|2020-03-17|1,2020-03-17
hCoV-19/Australia/NSW257/2020|EPI_ISL_451522|2020-03-26|1,hCoV-19/Australia/NSW257/2020|EPI_ISL_451522|2020-03-26|1,2020-03-26
hCoV-19/USA/CA-QDX-1051/2020|EPI_ISL_571712|2020-03-16|1,hCoV-19/USA/CA-QDX-1051/2020|EPI_ISL_571712|2020-03-16|1,2020-03-16
hCoV-19/USA/UT-QDX-1787/2020|EPI_ISL_604119|2020-03-12|1,hCoV-19/USA/UT-QDX-1787/2020|EPI_ISL_604119|2020-03-12|1,2020-03-12
hCoV-19/Australia/VIC733/2020|EPI_ISL_427012|2020-03-30|1,hCoV-19/Australia/VIC733/2020|EPI_ISL_427012|2020-03-30|1,2020-03-30
hCoV-19/Panama/328944/2020|EPI_ISL_496618|2020-03-04|1,hCoV-19/Panama/328944/2020|EPI_ISL_496618|2020-03-04|1,2020-03-04
hCoV-19/USA/MA-QDX-1460/2020|EPI_ISL_603826|2020-03-16|1,hCoV-19/USA/MA-QDX-1460/2020|EPI_ISL_603826|2020-03-16|1,2020-03-16
hCoV-19/Australia/NSW572/2020|EPI_ISL_478684|2020-03-20|1,hCoV-19/Australia/NSW572/2020|EPI_ISL_478684|2020-03-20|1,2020-03-20
hCoV-19/USA/MA-MGH-00049/2020|EPI_ISL_460264|2020-03-23|1,hCoV-19/USA/MA-MGH-00049/2020|EPI_ISL_460264|2020-03-23|1,2020-03-23
hCoV-19/Canada/QC-LSPQ-L00230998/2020|EPI_ISL_535941|2020-03-21|1,hCoV-19/Canada/QC-LSPQ-L00230998/2020|EPI_ISL_535941|2020-03-21|1,2020-03-21
hCoV-19/PuertoRico/CDC-S7/2020|EPI_ISL_434547|2020-03-24|1,hCoV-19/PuertoRico/CDC-S7/2020|EPI_ISL_434547|2020-03-24|1,2020-03-24
hCoV-19/Australia/VIC205/2020|EPI_ISL_419900|2020-03-19|1,hCoV-19/Australia/VIC205/2020|EPI_ISL_419900|2020-03-19|1,2020-03-19
hCoV-19/USA/MI-QDX-2252/2020|EPI_ISL_604543|2020-03-14|2,hCoV-19/USA/MI-QDX-2252/2020|EPI_ISL_604543|2020-03-14|2,2020-03-14
hCoV-19/USA/FL-QDX-790/2020|EPI_ISL_571524|2020-03-20|1,hCoV-19/USA/FL-QDX-790/2020|EPI_ISL_571524|2020-03-20|1,2020-03-20
hCoV-19/USA/UT-QDX-1475/2020|EPI_ISL_603860|2020-03-14|1,hCoV-19/USA/UT-QDX-1475/2020|EPI_ISL_603860|2020-03-14|1,2020-03-14
hCoV-19/Canada/MB-NML-846/2020|EPI_ISL_582335|2020-03-20|1,hCoV-19/Canada/MB-NML-846/2020|EPI_ISL_582335|2020-03-20|1,2020-03-20
hCoV-19/USA/UT-055/2020|EPI_ISL_421561|2020-03-17|1,hCoV-19/USA/UT-055/2020|EPI_ISL_421561|2020-03-17|1,2020-03-17
hCoV-19/USA/MT-BHDH-074/2020|EPI_ISL_437433|2020-04-15|1,hCoV-19/USA/MT-BHDH-074/2020|EPI_ISL_437433|2020-04-15|1,2020-04-15
hCoV-19/USA/NY-QDX-81/2020|EPI_ISL_467903|2020-03-15|1,hCoV-19/USA/NY-QDX-81/2020|EPI_ISL_467903|2020-03-15|1,2020-03-15
hCoV-19/USA/HI-H200011/2020|EPI_ISL_752609|2020-03-11|1,hCoV-19/USA/HI-H200011/2020|EPI_ISL_752609|2020-03-11|1,2020-03-11
hCoV-19/USA/CA-SR0421/2020|EPI_ISL_467954|2020-03-10|1,hCoV-19/USA/CA-SR0421/2020|EPI_ISL_467954|2020-03-10|1,2020-03-10
hCoV-19/Panama/328733/2020|EPI_ISL_496611|2020-03-07|1,hCoV-19/Panama/328733/2020|EPI_ISL_496611|2020-03-07|1,2020-03-07
hCoV-19/Australia/VIC734/2020|EPI_ISL_427013|2020-03-30|1,hCoV-19/Australia/VIC734/2020|EPI_ISL_427013|2020-03-30|1,2020-03-30
hCoV-19/USA/VA-DCLS-0602/2020|EPI_ISL_526819|2020-03-29|1,hCoV-19/USA/VA-DCLS-0602/2020|EPI_ISL_526819|2020-03-29|1,2020-03-29
hCoV-19/USA/IL-QDX-431/2020|EPI_ISL_571186|2020-03-17|1,hCoV-19/USA/IL-QDX-431/2020|EPI_ISL_571186|2020-03-17|1,2020-03-17
hCoV-19/USA/MN-MDH-2055/2020|EPI_ISL_683684|2020-03-27|2,hCoV-19/USA/MN-MDH-2055/2020|EPI_ISL_683684|2020-03-27|2,2020-03-27
hCoV-19/USA/MD-HP00058/2020|EPI_ISL_457800|2020-03-19|1,hCoV-19/USA/MD-HP00058/2020|EPI_ISL_457800|2020-03-19|1,2020-03-19
hCoV-19/USA/UT-QDX-1476/2020|EPI_ISL_603861|2020-03-13|1,hCoV-19/USA/UT-QDX-1476/2020|EPI_ISL_603861|2020-03-13|1,2020-03-13
hCoV-19/Australia/NSW2027/2020|EPI_ISL_500606|2020-03-20|1,hCoV-19/Australia/NSW2027/2020|EPI_ISL_500606|2020-03-20|1,2020-03-20
hCoV-19/USA/IL-UW-1265/2020|EPI_ISL_422961|2020-03-13|2,hCoV-19/USA/IL-UW-1265/2020|EPI_ISL_422961|2020-03-13|2,2020-03-13
hCoV-19/USA/UT-QDX-2300/2020|EPI_ISL_604614|2020-03-12|1,hCoV-19/USA/UT-QDX-2300/2020|EPI_ISL_604614|2020-03-12|1,2020-03-12
hCoV-19/Australia/NSW2164/2020|EPI_ISL_500638|2020-03-19|1,hCoV-19/Australia/NSW2164/2020|EPI_ISL_500638|2020-03-19|1,2020-03-19
hCoV-19/USA/MI-MDHHS-SC20033/2020|EPI_ISL_437120|2020-03-18|1,hCoV-19/USA/MI-MDHHS-SC20033/2020|EPI_ISL_437120|2020-03-18|1,2020-03-18
hCoV-19/Colombia/CUN-INS-T12/2020|EPI_ISL_498170|2020-03-11|1,hCoV-19/Colombia/CUN-INS-T12/2020|EPI_ISL_498170|2020-03-11|1,2020-03-11
hCoV-19/Colombia/CUN-INS-T1/2020|EPI_ISL_498168|2020-03-11|1,hCoV-19/Colombia/CUN-INS-T1/2020|EPI_ISL_498168|2020-03-11|1,2020-03-11
hCoV-19/Colombia/CUN-INS-T8/2020|EPI_ISL_498169|2020-03-11|1,hCoV-19/Colombia/CUN-INS-T8/2020|EPI_ISL_498169|2020-03-11|1,2020-03-11
hCoV-19/Australia/VIC-CBA4/2020|EPI_ISL_430064|2020-03-07|57,hCoV-19/Australia/VIC-CBA4/2020|EPI_ISL_430064|2020-03-07|57,2020-03-07
hCoV-19/Peru/LIM-INS-142/2020|EPI_ISL_536537|2020-03-16|1,hCoV-19/Peru/LIM-INS-142/2020|EPI_ISL_536537|2020-03-16|1,2020-03-16
hCoV-19/Canada/BC_8606204/2020|EPI_ISL_418850|2020-03-13|1,hCoV-19/Canada/BC_8606204/2020|EPI_ISL_418850|2020-03-13|1,2020-03-13
hCoV-19/Canada/BC_6502001/2020|EPI_ISL_418840|2020-03-12|1,hCoV-19/Canada/BC_6502001/2020|EPI_ISL_418840|2020-03-12|1,2020-03-12
hCoV-19/USA/MN-MDH-1475/2020|EPI_ISL_518869|2020-03-23|1,hCoV-19/USA/MN-MDH-1475/2020|EPI_ISL_518869|2020-03-23|1,2020-03-23
hCoV-19/SaudiArabia/KAUST-JEDDAH479/2020|EPI_ISL_512928|2020-04-01|1,hCoV-19/SaudiArabia/KAUST-JEDDAH479/2020|EPI_ISL_512928|2020-04-01|1,2020-04-01
hCoV-19/Canada/BC_8897642/2020|EPI_ISL_418855|2020-03-11|1,hCoV-19/Canada/BC_8897642/2020|EPI_ISL_418855|2020-03-11|1,2020-03-11
hCoV-19/NewZealand/20VR2015/2020|EPI_ISL_456334|2020-04-01|1,hCoV-19/NewZealand/20VR2015/2020|EPI_ISL_456334|2020-04-01|1,2020-04-01
hCoV-19/Australia/VIC502/2020|EPI_ISL_426773|2020-03-22|1,hCoV-19/Australia/VIC502/2020|EPI_ISL_426773|2020-03-22|1,2020-03-22
hCoV-19/USA/CA-QDX-1572/2020|EPI_ISL_603889|2020-03-18|2,hCoV-19/USA/CA-QDX-1572/2020|EPI_ISL_603889|2020-03-18|2,2020-03-18
hCoV-19/USA/CO-QDX-2322/2020|EPI_ISL_604685|2020-03-16|1,hCoV-19/USA/CO-QDX-2322/2020|EPI_ISL_604685|2020-03-16|1,2020-03-16
hCoV-19/USA/CO-QDX-2314/2020|EPI_ISL_604684|2020-03-16|1,hCoV-19/USA/CO-QDX-2314/2020|EPI_ISL_604684|2020-03-16|1,2020-03-16
hCoV-19/USA/UT-QDX-2234/2020|EPI_ISL_604593|2020-03-13|1,hCoV-19/USA/UT-QDX-2234/2020|EPI_ISL_604593|2020-03-13|1,2020-03-13
hCoV-19/USA/IL-QDX-1113/2020|EPI_ISL_571847|2020-03-19|1,hCoV-19/USA/IL-QDX-1113/2020|EPI_ISL_571847|2020-03-19|1,2020-03-19
hCoV-19/USA/CA-QDX-1944/2020|EPI_ISL_604210|2020-03-14|1,hCoV-19/USA/CA-QDX-1944/2020|EPI_ISL_604210|2020-03-14|1,2020-03-14
hCoV-19/USA/GA-QDX-1073/2020|EPI_ISL_571823|2020-03-18|1,hCoV-19/USA/GA-QDX-1073/2020|EPI_ISL_571823|2020-03-18|1,2020-03-18
hCoV-19/USA/PA-MGEL81/2020|EPI_ISL_454366|2020-03-29|1,hCoV-19/USA/PA-MGEL81/2020|EPI_ISL_454366|2020-03-29|1,2020-03-29
hCoV-19/USA/UT-QDX-2305/2020|EPI_ISL_604617|2020-03-12|1,hCoV-19/USA/UT-QDX-2305/2020|EPI_ISL_604617|2020-03-12|1,2020-03-12
hCoV-19/USA/MN-CDC-0106/2020|EPI_ISL_452133|2020-03-10|1,hCoV-19/USA/MN-CDC-0106/2020|EPI_ISL_452133|2020-03-10|1,2020-03-10
hCoV-19/Canada/QC-LSPQ-L00214546/2020|EPI_ISL_535729|2020-03-11|1,hCoV-19/Canada/QC-LSPQ-L00214546/2020|EPI_ISL_535729|2020-03-11|1,2020-03-11
hCoV-19/USA/GA-QDX-2235/2020|EPI_ISL_604530|2020-03-15|1,hCoV-19/USA/GA-QDX-2235/2020|EPI_ISL_604530|2020-03-15|1,2020-03-15
hCoV-19/USA/CA-QDX-1905/2020|EPI_ISL_604196|2020-03-15|1,hCoV-19/USA/CA-QDX-1905/2020|EPI_ISL_604196|2020-03-15|1,2020-03-15
hCoV-19/USA/VA-DCLS-0541/2020|EPI_ISL_485842|2020-03-12|1,hCoV-19/USA/VA-DCLS-0541/2020|EPI_ISL_485842|2020-03-12|1,2020-03-12
hCoV-19/USA/CA-QDX-99/2020|EPI_ISL_468570|2020-03-13|1,hCoV-19/USA/CA-QDX-99/2020|EPI_ISL_468570|2020-03-13|1,2020-03-13
hCoV-19/USA/MA-MGH-00676/2020|EPI_ISL_460388|2020-03-21|1,hCoV-19/USA/MA-MGH-00676/2020|EPI_ISL_460388|2020-03-21|1,2020-03-21
hCoV-19/Ecuador/USFQ-165/2020|EPI_ISL_516650|2020-07-22|1,hCoV-19/Ecuador/USFQ-165/2020|EPI_ISL_516650|2020-07-22|1,2020-07-22
hCoV-19/Iceland/136/2020|EPI_ISL_417789|2020-03-12|9,hCoV-19/Iceland/136/2020|EPI_ISL_417789|2020-03-12|9,2020-03-12
hCoV-19/Iceland/191/2020|EPI_ISL_417762|2020-03-16|1,hCoV-19/Iceland/191/2020|EPI_ISL_417762|2020-03-16|1,2020-03-16
hCoV-19/Iceland/138/2020|EPI_ISL_417720|2020-03-12|4,hCoV-19/Iceland/138/2020|EPI_ISL_417720|2020-03-12|4,2020-03-12
hCoV-19/Iceland/29/2020|EPI_ISL_417618|2020-03-16|1,hCoV-19/Iceland/29/2020|EPI_ISL_417618|2020-03-16|1,2020-03-16
hCoV-19/Iceland/9/2020|EPI_ISL_417871|2020-03-11|1,hCoV-19/Iceland/9/2020|EPI_ISL_417871|2020-03-11|1,2020-03-11
hCoV-19/Australia/VIC24/2020|EPI_ISL_419739|2020-03-09|2,hCoV-19/Australia/VIC24/2020|EPI_ISL_419739|2020-03-09|2,2020-03-09
hCoV-19/USA/NV-QDX-1030/2020|EPI_ISL_571797|2020-03-17|2,hCoV-19/USA/NV-QDX-1030/2020|EPI_ISL_571797|2020-03-17|2,2020-03-17
hCoV-19/Canada/MB-NML-1039/2020|EPI_ISL_582400|2020-03-30|1,hCoV-19/Canada/MB-NML-1039/2020|EPI_ISL_582400|2020-03-30|1,2020-03-30
hCoV-19/Australia/VIC189/2020|EPI_ISL_419885|2020-03-19|1,hCoV-19/Australia/VIC189/2020|EPI_ISL_419885|2020-03-19|1,2020-03-19
hCoV-19/Singapore/302/2020|EPI_ISL_462420|2020-03-21|1,hCoV-19/Singapore/302/2020|EPI_ISL_462420|2020-03-21|1,2020-03-21
hCoV-19/USA/WI-WSLH-200157/2020|EPI_ISL_578384|2020-03-31|1,hCoV-19/USA/WI-WSLH-200157/2020|EPI_ISL_578384|2020-03-31|1,2020-03-31
hCoV-19/USA/MN-CDC-6572/2020|EPI_ISL_527733|2020-04-20|2,hCoV-19/USA/MN-CDC-6572/2020|EPI_ISL_527733|2020-04-20|2,2020-04-20
hCoV-19/USA/MN-CDC-6262/2020|EPI_ISL_527687|2020-04-30|1,hCoV-19/USA/MN-CDC-6262/2020|EPI_ISL_527687|2020-04-30|1,2020-04-30
hCoV-19/USA/MN-CDC-6277/2020|EPI_ISL_527691|2020-05-01|1,hCoV-19/USA/MN-CDC-6277/2020|EPI_ISL_527691|2020-05-01|1,2020-05-01
hCoV-19/Australia/VIC1992/2020|EPI_ISL_521898|2020-03-26|1,hCoV-19/Australia/VIC1992/2020|EPI_ISL_521898|2020-03-26|1,2020-03-26
hCoV-19/USA/UT-QDX-1483/2020|EPI_ISL_603868|2020-03-14|1,hCoV-19/USA/UT-QDX-1483/2020|EPI_ISL_603868|2020-03-14|1,2020-03-14
hCoV-19/Mexico/CMX-INER-05/2020|EPI_ISL_424627|2020-03-16|1,hCoV-19/Mexico/CMX-INER-05/2020|EPI_ISL_424627|2020-03-16|1,2020-03-16
hCoV-19/USA/UT-QDX-1811/2020|EPI_ISL_604137|2020-03-16|1,hCoV-19/USA/UT-QDX-1811/2020|EPI_ISL_604137|2020-03-16|1,2020-03-16
hCoV-19/Mexico/CMX-INCMNSZ-01/2020|EPI_ISL_426361|2020-03-12|1,hCoV-19/Mexico/CMX-INCMNSZ-01/2020|EPI_ISL_426361|2020-03-12|1,2020-03-12
hCoV-19/Mexico/CMX-InDRE_15/2020|EPI_ISL_455439|2020-03-11|3,hCoV-19/Mexico/CMX-InDRE_15/2020|EPI_ISL_455439|2020-03-11|3,2020-03-11
hCoV-19/USA/CA-QDX-1045/2020|EPI_ISL_571710|2020-03-17|1,hCoV-19/USA/CA-QDX-1045/2020|EPI_ISL_571710|2020-03-17|1,2020-03-17
hCoV-19/Taiwan/NTU18/2020|EPI_ISL_447615|2020-03-19|1,hCoV-19/Taiwan/NTU18/2020|EPI_ISL_447615|2020-03-19|1,2020-03-19
hCoV-19/USA/CO-CDC-5610/2020|EPI_ISL_452127|2020-03-07|5,hCoV-19/USA/CO-CDC-5610/2020|EPI_ISL_452127|2020-03-07|5,2020-03-07
hCoV-19/USA/WA-UW-1304/2020|EPI_ISL_422964|2020-03-16|1,hCoV-19/USA/WA-UW-1304/2020|EPI_ISL_422964|2020-03-16|1,2020-03-16
hCoV-19/USA/CA-SR0428/2020|EPI_ISL_467958|2020-03-10|1,hCoV-19/USA/CA-SR0428/2020|EPI_ISL_467958|2020-03-10|1,2020-03-10
hCoV-19/Canada/QC-LSPQ-L00233169/2020|EPI_ISL_536010|2020-03-22|1,hCoV-19/Canada/QC-LSPQ-L00233169/2020|EPI_ISL_536010|2020-03-22|1,2020-03-22
hCoV-19/USA/CA-QDX-79/2020|EPI_ISL_467843|2020-03-15|1,hCoV-19/USA/CA-QDX-79/2020|EPI_ISL_467843|2020-03-15|1,2020-03-15
hCoV-19/Peru/LIM-INS-021/2020|EPI_ISL_491427|2020-03-25|1,hCoV-19/Peru/LIM-INS-021/2020|EPI_ISL_491427|2020-03-25|1,2020-03-25
hCoV-19/PuertoRico/CDC-S1/2020|EPI_ISL_434541|2020-03-23|1,hCoV-19/PuertoRico/CDC-S1/2020|EPI_ISL_434541|2020-03-23|1,2020-03-23
hCoV-19/USA/CA-ALSR-0479-SAN/2020|EPI_ISL_483168|2020-04-10|2,hCoV-19/USA/CA-ALSR-0479-SAN/2020|EPI_ISL_483168|2020-04-10|2,2020-04-10
hCoV-19/USA/CA-QDX-45/2020|EPI_ISL_467834|2020-03-15|1,hCoV-19/USA/CA-QDX-45/2020|EPI_ISL_467834|2020-03-15|1,2020-03-15
hCoV-19/Australia/NSW2228/2020|EPI_ISL_500676|2020-03-18|1,hCoV-19/Australia/NSW2228/2020|EPI_ISL_500676|2020-03-18|1,2020-03-18
hCoV-19/USA/UT-QDX-1842/2020|EPI_ISL_604158|2020-03-15|1,hCoV-19/USA/UT-QDX-1842/2020|EPI_ISL_604158|2020-03-15|1,2020-03-15
hCoV-19/USA/WA-UW277/2020|EPI_ISL_418062|2020-03-14|1,hCoV-19/USA/WA-UW277/2020|EPI_ISL_418062|2020-03-14|1,2020-03-14
hCoV-19/Australia/NSW571/2020|EPI_ISL_478683|2020-03-20|1,hCoV-19/Australia/NSW571/2020|EPI_ISL_478683|2020-03-20|1,2020-03-20
hCoV-19/USA/ME-HETL-J0096/2020|EPI_ISL_513505|2020-03-19|1,hCoV-19/USA/ME-HETL-J0096/2020|EPI_ISL_513505|2020-03-19|1,2020-03-19
hCoV-19/USA/WI-WSLH-200102/2020|EPI_ISL_471266|2020-03-31|1,hCoV-19/USA/WI-WSLH-200102/2020|EPI_ISL_471266|2020-03-31|1,2020-03-31
hCoV-19/Panama/329728/2020|EPI_ISL_496646|2020-03-14|1,hCoV-19/Panama/329728/2020|EPI_ISL_496646|2020-03-14|1,2020-03-14
hCoV-19/USA/FL-QDX-1616/2020|EPI_ISL_603937|2020-03-18|1,hCoV-19/USA/FL-QDX-1616/2020|EPI_ISL_603937|2020-03-18|1,2020-03-18
hCoV-19/USA/FL-BPHL-0571/2020|EPI_ISL_508775|2020-03-14|1,hCoV-19/USA/FL-BPHL-0571/2020|EPI_ISL_508775|2020-03-14|1,2020-03-14
hCoV-19/USA/FL-BPHL-0697/2020|EPI_ISL_509755|2020-03-28|1,hCoV-19/USA/FL-BPHL-0697/2020|EPI_ISL_509755|2020-03-28|1,2020-03-28
hCoV-19/Australia/VIC05/2020|EPI_ISL_416413|2020-03-05|1,hCoV-19/Australia/VIC05/2020|EPI_ISL_416413|2020-03-05|1,2020-03-05
hCoV-19/USA/UT-QDX-2671/2020|EPI_ISL_604988|2020-03-12|1,hCoV-19/USA/UT-QDX-2671/2020|EPI_ISL_604988|2020-03-12|1,2020-03-12
hCoV-19/Panama/328721/2020|EPI_ISL_496608|2020-03-09|3,hCoV-19/Panama/328721/2020|EPI_ISL_496608|2020-03-09|3,2020-03-09
hCoV-19/Australia/NSW626/2020|EPI_ISL_490035|2020-03-30|1,hCoV-19/Australia/NSW626/2020|EPI_ISL_490035|2020-03-30|1,2020-03-30
hCoV-19/USA/HI-H200032/2020|EPI_ISL_752618|2020-03-21|1,hCoV-19/USA/HI-H200032/2020|EPI_ISL_752618|2020-03-21|1,2020-03-21
hCoV-19/NewZealand/20VR2573/2020|EPI_ISL_579304|2020-03-23|1,hCoV-19/NewZealand/20VR2573/2020|EPI_ISL_579304|2020-03-23|1,2020-03-23
hCoV-19/Australia/QLD1299/2020|EPI_ISL_693293|2020-03-23|1,hCoV-19/Australia/QLD1299/2020|EPI_ISL_693293|2020-03-23|1,2020-03-23
hCoV-19/Australia/VIC430/2020|EPI_ISL_426730|2020-03-26|1,hCoV-19/Australia/VIC430/2020|EPI_ISL_426730|2020-03-26|1,2020-03-26
